,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
41495,119-60 178TH PLACE,2017-03-03,Residential,QUEENS,11434,40.686421,-73.765697,St. Albans
41507,234-32 MERRICK BLVD.,2017-05-15,Residential,QUEENS,11434,40.674315,-73.735702,Laurelton
41533,719 -VERMONT STREET,2017-01-11,Residential,BROOKLYN,11207,40.66171,-73.890802,East New York (Pennsylvania Ave)
41536,538 79TH STREET,2017-06-06,Residential,BROOKLYN,11209,40.625767,-74.022638,Bay Ridge
41540,2145 STARLING AVENUE,2017-03-03,Residential,BRONX,10462,40.83621,-73.853708,Parkchester
41543,164-03 89TH AVENUE,2017-01-06,Residential,QUEENS,11432,40.707478,-73.797017,Jamaica
41549,1294 GRANT AVENUE,2017-03-23,Residential,BRONX,10456,40.835974,-73.913561,East Concourse-Concourse Village
41554,85-55 115TH STREET,2017-04-28,Residential,QUEENS,11418,40.700773,-73.835064,Richmond Hill
41565,390 EAST 158TH ST,2017-01-05,Residential,BRONX,10451,40.822406,-73.915197,Melrose South-Mott Haven North
41570,4610 CENTER BLVD,2017-05-23,Residential,QUEENS,11109,40.747056,-73.956403,Hunters Point-Sunnyside-West Maspeth
41573,225 WEST 232ND STREET,2017-01-30,Residential,BRONX,10463,40.880352,-73.904318,Spuyten Duyvil-Kingsbridge
41577,1764 WEEKS AVENUE,2017-01-23,Residential,BRONX,10457,40.846109,-73.907436,Mount Hope
41582,91-20 191ST STREET,2017-03-13,Residential,QUEENS,11423,40.7122,-73.768481,Hollis
41588,2145 AMSTERDAM AVE,2017-03-23,Residential,MANHATTAN,10032,40.838811,-73.937677,Washington Heights South
41605,415 EAST 82ND STREET,2017-01-10,Residential,MANHATTAN,10028,40.774061,-73.950696,Yorkville
41612,250 BEACH 15TH STREE T,2017-06-19,Residential,QUEENS,11691,40.596991,-73.749057,Far Rockaway-Bayswater
41616,2102 BRONX PARK EAST,2017-01-27,Residential,BRONX,10462,40.853795,-73.869195,Pelham Parkway
41621,743 43RD STREET,2017-05-03,Residential,BROOKLYN,11232,40.645779,-74.00084,Sunset Park East
41622,293 EAST 16TH STREET,2017-05-04,Residential,BROOKLYN,11226,40.643289,-73.963865,Flatbush
41626,774 EAST 225TH STREET,2017-06-27,Residential,BRONX,10466,40.887177,-73.858515,Williamsbridge-Olinville
41630,65 WEST 73RD STREET,2017-05-25,Residential,MANHATTAN,10023,40.777819,-73.977614,Lincoln Square
41642,3576 DEKALB AVENUE,2017-02-07,Residential,BRONX,10467,40.884346,-73.878834,Norwood
41645,617 E FORDHAM RD.,2017-05-03,Residential,BRONX,10458,40.85828,-73.884623,Belmont
41650,2391 HOFFMAN STREET,2017-04-03,Residential,BRONX,10458,40.855644,-73.888795,Belmont
41653,126 EAST 103 ST,2017-04-28,Residential,MANHATTAN,10029,40.790581,-73.948343,East Harlem South
41661,680 EAST 235TH STREE T,2017-05-11,Residential,BRONX,10466,40.895149,-73.857452,Woodlawn-Wakefield
41662,2440 TIEBOUT AVENUE,2017-03-13,Residential,BRONX,10458,40.860075,-73.895642,Bedford Park-Fordham North
41677,128 EAST CLARKE PLACE,2017-02-21,Residential,BRONX,10452,40.837478,-73.916718,West Concourse
41690,32-42 33RD STREET,2017-03-29,Residential,QUEENS,11106,40.760823,-73.924127,Astoria
41710,9 GRANT AVE,2017-06-27,Residential,BROOKLYN,11208,40.690428,-73.868885,Cypress Hills-City Line
41713,14 EGMONT PLACE,2017-04-11,Residential,STATEN ISLAND,10301,40.645013,-74.083983,West New Brighton-New Brighton-St. George
41716,950 JENNINGS STREET,2017-06-06,Residential,BRONX,10460,40.831924,-73.889337,Crotona Park East
41724,250 WEST 131ST ST,2017-02-23,Residential,MANHATTAN,10027,40.813609,-73.947653,Central Harlem North-Polo Grounds
41726,4-75 48TH AVENUE,2017-02-03,Residential,QUEENS,11109,40.744596,-73.956445,Hunters Point-Sunnyside-West Maspeth
41732,317 EAST 78TH STREET,2017-01-24,Residential,MANHATTAN,10128,40.772392,-73.954906,Lenox Hill-Roosevelt Island
41739,502 W 122ND STREET,2017-04-04,Residential,MANHATTAN,10027,40.810808,-73.958724,Morningside Heights
41757,824 E. 161ST STREET,2017-03-06,Residential,BRONX,10459,40.820663,-73.902113,Melrose South-Mott Haven North
41758,85 NAVY WALK,2017-06-05,Residential,BROOKLYN,11201,40.695483,-73.980664,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
41760,1145 LONGFELLOW AVENUE,2017-01-18,Residential,BRONX,10459,40.827743,-73.887985,Morrisania-Melrose
41762,90-26 161ST STREET,2017-04-13,Residential,QUEENS,11432,40.705193,-73.799274,Jamaica
41768,37-24 97TH STREET,2017-02-02,Residential,QUEENS,11368,40.751181,-73.869595,North Corona
41769,55 LENOX ROAD,2017-04-26,Residential,BROOKLYN,11226,40.653693,-73.957693,Prospect Lefferts Gardens-Wingate
41774,820 ST. ANN'S AVE,2017-04-17,Residential,BRONX,10455,40.821114,-73.909942,Melrose South-Mott Haven North
41778,4769 WHITE PLAINS RD,2017-05-01,Commercial,BRONX,10470,40.90524,-73.849534,Woodlawn-Wakefield
41780,3278 KINGSLAND AVENU E,2017-01-03,Residential,BRONX,10469,40.875117,-73.843328,Eastchester-Edenwald-Baychester
41783,7316 AVENUE U,2017-04-14,Residential,BROOKLYN,11234,40.620873,-73.905821,Georgetown-Marine Park-Bergen Beach-Mill Basin
41788,219 NEPTUNE AVENUE,2017-05-10,Commercial,BROOKLYN,11235,40.581627,-73.961544,Brighton Beach
41800,111 LAWRENCE STREET,2017-06-06,Residential,BROOKLYN,11201,40.692829,-73.986228,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
41801,560 WEST 43RD STREET,2017-01-18,Residential,MANHATTAN,10036,40.761098,-73.996892,Clinton
41805,914 DUMONT AVENUE,2017-01-06,Residential,BROOKLYN,11207,40.667715,-73.884826,East New York
41813,63 AVENUE W,2017-05-19,Residential,BROOKLYN,11223,40.591444,-73.981759,Gravesend
41818,649 W 184TH STREET,2017-03-24,Residential,MANHATTAN,10033,40.851764,-73.934018,Washington Heights North
41820,336 53RD STREET,2017-05-24,Residential,BROOKLYN,11220,40.645451,-74.015437,Sunset Park West
41828,261 EAST KINGSBRIDGE  ROAD,2017-05-18,Residential,BRONX,10458,40.864221,-73.894305,Bedford Park-Fordham North
41834,770 FAILE STREET,2017-05-02,Residential,BRONX,10474,40.816206,-73.886928,Hunts Point
41838,37-15 81ST ST,2017-03-30,Residential,QUEENS,11372,40.749326,-73.885169,Jackson Heights
41855,514 BEACH 139TH ST,2017-04-03,Residential,QUEENS,11694,40.577201,-73.858549,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
41876,2608 CRESTON AVENUE,2017-04-25,Residential,BRONX,10468,40.865265,-73.896397,Bedford Park-Fordham North
41878,80-15 GRENFELL  STREET,2017-04-28,Residential,QUEENS,11415,40.711831,-73.834571,Kew Gardens
41884,157 WILSON AVENUE,2017-01-19,Residential,BROOKLYN,11237,40.700208,-73.924834,Bushwick North
41886,3231 BARKER AVENUE,2017-01-17,Residential,BRONX,10467,40.872133,-73.869343,Williamsbridge-Olinville
41899,1306 ST.NICHOLAS AVE A/K/A 1300 ST.NICHOL,2017-05-17,Commercial,MANHATTAN,10033,40.845719,-73.936351,Washington Heights South
41900,259 HEGEMAN AVENUE,2017-03-16,Commercial,BROOKLYN,11212,40.657049,-73.902119,Brownsville
41907,97-11 HORACE HARDING EXPWY.,2017-02-02,Residential,QUEENS,11368,40.734921,-73.86245,Corona
41910,1774 TOWNSEND AVENUE,2017-03-24,Residential,BRONX,10453,40.847959,-73.911004,Mount Hope
41915,182-30 WEXFORD TERR. AKA 87-01 AVON ST,2017-05-15,Residential,QUEENS,11432,40.714645,-73.780762,Jamaica Estates-Holliswood
41921,964 BELMONT AVENUE,2017-06-29,Residential,BROOKLYN,11208,40.673925,-73.872998,East New York
41922,2310 7TH AVE AKA ADAM CLAYTON POWELL,2017-03-10,Commercial,MANHATTAN,10030,40.815671,-73.943446,Central Harlem North-Polo Grounds
41940,560 PENNSYLVANIA AVE NUE,2017-05-24,Residential,BROOKLYN,11207,40.663634,-73.893765,East New York (Pennsylvania Ave)
41963,1901 LORING PLACE,2017-01-26,Residential,BRONX,10453,40.854008,-73.914636,University Heights-Morris Heights
41972,1405 PARK AVE,2017-04-03,Residential,MANHATTAN,10029,40.791797,-73.948703,East Harlem South
41983,505 EAST 184TH ST.,2017-06-22,Residential,BRONX,10458,40.85546,-73.891814,Claremont-Bathgate
41990,37-51 86TH STREET,2017-06-20,Residential,QUEENS,11372,40.749068,-73.880387,Jackson Heights
42007,364 EAST 49TH STREET,2017-05-08,Residential,BROOKLYN,11203,40.652991,-73.93154,East Flatbush-Farragut
42009,2092-2094 FIFTH AVENUE,2017-03-03,Residential,MANHATTAN,10035,40.808739,-73.940577,Central Harlem North-Polo Grounds
42018,1725 EAST 172ND STRE ET,2017-05-04,Residential,BRONX,10472,40.832462,-73.870086,West Farms-Bronx River
42025,2558 GRAND CONCOURSE,2017-02-16,Residential,BRONX,10458,40.86344,-73.896374,Bedford Park-Fordham North
42033,990 BRONX PARK SOUTH,2017-06-26,Residential,BRONX,10460,40.844728,-73.878368,East Tremont
42040,790 GRAND CONCOURSE,2017-02-17,Residential,BRONX,10451,40.824624,-73.92392,East Concourse-Concourse Village
42048,1501 METROPOLITAN AVE,2017-05-24,Residential,BRONX,10462,40.839228,-73.858855,Parkchester
42056,2296 BELMONT AVENUE,2017-01-18,Residential,BRONX,10458,40.852689,-73.887119,Belmont
42066,2840 OCEAN PARKWAY,2017-04-27,Residential,BROOKLYN,11235,40.580632,-73.96755,West Brighton
42071,1161 FTELEY AVENUE,2017-05-09,Residential,BRONX,10472,40.828283,-73.871334,Soundview-Bruckner
42083,153-30 89TH AVE,2017-02-14,Residential,QUEENS,11432,40.705517,-73.802501,Jamaica
42093,93-14 LIBERTY AVENUE,2017-04-18,Residential,QUEENS,11417,40.680202,-73.845636,Ozone Park
42108,83 KINGSTON AVENUE,2017-04-03,Residential,BROOKLYN,11213,40.676983,-73.941473,Crown Heights North
42131,1052 HALSEY STREET,2017-03-03,Residential,BROOKLYN,11207,40.687739,-73.91323,Bushwick South
42133,3156 PERRY AVENUE,2017-03-20,Residential,BRONX,10467,40.873707,-73.877932,Norwood
42135,10 RICHMAN PLAZA,2017-02-21,Residential,BRONX,10453,40.851533,-73.922961,University Heights-Morris Heights
42137,140-43 243RD STREET,2017-04-13,Residential,QUEENS,11422,40.66378,-73.736713,Rosedale
42140,4468 BROADWAY,2017-05-19,Commercial,MANHATTAN,10034,40.857077,-73.932429,Washington Heights North
42144,2350 CRESTON AVENUE,2017-05-08,Residential,BRONX,10468,40.859203,-73.900072,Fordham South
42149,124 DYCKMAN STREET,2017-04-06,Commercial,MANHATTAN,10040,40.862269,-73.925186,Washington Heights North
42158,114 VAN CORTLANDT AVENUE W,2017-03-23,Residential,BRONX,10463,40.884341,-73.893669,Van Cortlandt Village
42170,1166 GERARD AVE,2017-05-19,Residential,BRONX,10452,40.834467,-73.920841,West Concourse
42173,8800 20TH AVENUE,2017-06-28,Residential,BROOKLYN,11214,40.600666,-74.002355,Bath Beach
42176,3015 PERRY AVENUE,2017-01-30,Residential,BRONX,10458,40.870945,-73.882699,Bedford Park-Fordham North
42185,1735 PURDY STREET,2017-03-02,Residential,BRONX,10462,40.841707,-73.8549,Parkchester
42191,315 EAST 187TH STREET,2017-01-20,Residential,BRONX,10458,40.859878,-73.896318,Bedford Park-Fordham North
42192,402 WEST 148TH ST,2017-03-28,Residential,MANHATTAN,10031,40.826211,-73.943983,Hamilton Heights
42198,1886 NEW YORK AVENUE,2017-02-01,Residential,BROOKLYN,11210,40.626373,-73.943899,Flatlands
42203,1737 CONEY ISLAND AV ENUE,2017-06-23,Commercial,BROOKLYN,11230,40.614702,-73.963254,Midwood
42208,677 40TH STREET,2017-06-15,Residential,BROOKLYN,11232,40.648464,-74.000757,Sunset Park East
42217,218 THOMPSON STREET,2017-04-19,Residential,MANHATTAN,10012,40.729075,-73.999112,West Village
42221,87-14 129TH STREET,2017-02-21,Residential,QUEENS,11418,40.701173,-73.823198,Richmond Hill
42224,3424 GATES PLACE,2017-06-13,Residential,BRONX,10467,40.882603,-73.883955,Norwood
42240,2405 SOUTHERN BOULEVARD,2017-01-10,Residential,BRONX,10458,40.853773,-73.881558,Belmont
42242,3130 ALBANY CRESCENT,2017-05-12,Residential,BRONX,10463,40.87897,-73.903116,Van Cortlandt Village
42247,322 ROCKAWAY PKWY,2017-04-03,Residential,BROOKLYN,11212,40.65979,-73.918651,Rugby-Remsen Village
42255,2827 SEDGWICK AVE,2017-03-13,Residential,BRONX,10468,40.873049,-73.901971,Van Cortlandt Village
42260,2090 STRAUSS STREET,2017-04-04,Residential,BROOKLYN,11212,40.662765,-73.914802,Brownsville
42264,1490 METROPOLITAN AVE,2017-05-10,Residential,BRONX,10462,40.83716,-73.860627,Parkchester
42267,1247 DEAN STREET,2017-03-30,Residential,BROOKLYN,11216,40.676783,-73.948042,Crown Heights North
42268,1 UNION SQUARE S,2017-01-04,Residential,MANHATTAN,10003,40.733979,-73.989897,West Village
42270,945 WEST END AVENUE,2017-02-15,Residential,MANHATTAN,10025,40.801952,-73.968728,Morningside Heights
42297,1055 SHERMAN AVENUE,2017-04-04,Residential,BRONX,10456,40.83026,-73.917973,East Concourse-Concourse Village
42308,41-12 10TH STREET,2017-02-15,Residential,QUEENS,11101,40.755499,-73.945818,Queensbridge-Ravenswood-Long Island City
42318,301 EAST GUN HILL ROAD,2017-05-09,Residential,BRONX,10467,40.879033,-73.874248,Norwood
42321,1475 THIERIOT AVENUE,2017-02-03,Residential,BRONX,10465,40.836924,-73.865354,West Farms-Bronx River
42323,745 TYSENS LANE,2017-03-02,Residential,STATEN ISLAND,10306,40.560719,-74.110934,Oakwood-Oakwood Beach
42327,2770 BRIGGS AVENUE,2017-04-03,Residential,BRONX,10458,40.867766,-73.89038,Bedford Park-Fordham North
42332,17224 125TH AVENUE,2017-01-13,Residential,QUEENS,11434,40.681602,-73.771562,St. Albans
42333,601 WEST 185TH STREET,2017-03-31,Residential,MANHATTAN,10033,40.851783,-73.932174,Washington Heights North
42357,594 UNION AVENUE AKA 592 UNION AVENUE,2017-02-14,Residential,BRONX,10455,40.813779,-73.904938,Melrose South-Mott Haven North
42366,1395 CROTONA AVENUE,2017-04-05,Residential,BRONX,10456,40.833308,-73.898073,Morrisania-Melrose
42381,229 EAST 43RD STREET,2017-01-19,Residential,BROOKLYN,11203,40.650283,-73.937013,East Flatbush-Farragut
42382,26 ASTER COURT,2017-04-21,Residential,BROOKLYN,11229,40.592992,-73.926082,Sheepshead Bay-Gerritsen Beach-Manhattan Beach
42388,2061 HOMER AVENUE,2017-06-08,Residential,BRONX,10473,40.821276,-73.85304,Soundview-Castle Hill-Clason Point-Harding Park
42393,88-29 155TH AVENUE APARTMENT 1K,2017-03-31,Residential,QUEENS,11414,40.665859,-73.846653,Lindenwood-Howard Beach
42398,993 SUMMIT AVENUE,2017-06-05,Residential,BRONX,10452,40.832934,-73.930368,Highbridge
42399,89 W TREMONT AVENUE,2017-03-13,Residential,BRONX,10453,40.850501,-73.912382,University Heights-Morris Heights
42404,300-302 W 38 ST  AKA 557 8 AVE OFFICE 3RD,2017-05-16,Commercial,MANHATTAN,10018,40.754881,-73.992063,Hudson Yards-Chelsea-Flatiron-Union Square
42414,30 ROGERS AVENUE,2017-06-12,Residential,BROOKLYN,11216,40.675748,-73.952744,Crown Heights North
42418,717 EAST 228TH STREET,2017-06-01,Residential,BRONX,10466,40.889691,-73.858535,Williamsbridge-Olinville
42427,2284 GRAND AVENUE,2017-05-16,Residential,BRONX,10468,40.859443,-73.90544,Kingsbridge Heights
42430,540 MANHATTAN AVENUE,2017-03-09,Residential,MANHATTAN,10027,40.809247,-73.953733,Central Harlem South
42436,500 W. 56TH STREET,2017-01-26,Residential,MANHATTAN,10019,40.768483,-73.989177,Clinton
42438,699 EAST NEW YORK AVE.,2017-05-04,Residential,BROOKLYN,11203,40.662265,-73.939572,Prospect Lefferts Gardens-Wingate
42447,2440 BRONX PARK EAST,2017-05-19,Residential,BRONX,10467,40.862217,-73.870509,Bronxdale
42452,120 VERMILYEA AVENUE,2017-03-08,Residential,MANHATTAN,10034,40.866457,-73.921457,Marble Hill-Inwood
42464,34-41 77TH STREET,2017-04-04,Residential,QUEENS,11372,40.752371,-73.889516,Jackson Heights
42465,108-02 LIBERTY AVENUE,2017-01-03,Commercial,QUEENS,11419,40.683729,-73.833682,South Ozone Park
42479,1314 GRAND CONCOURSE,2017-02-24,Residential,BRONX,10456,40.837098,-73.91516,East Concourse-Concourse Village
42481,2980 BRIGGS AVENUE,2017-05-12,Residential,BRONX,10458,40.87148,-73.885203,Bedford Park-Fordham North
42500,2997 AVENUE R,2017-04-18,Residential,BROOKLYN,11229,40.608874,-73.941396,Georgetown-Marine Park-Bergen Beach-Mill Basin
42501,236 HANCOCK STREET,2017-04-20,Residential,BROOKLYN,11216,40.682969,-73.946187,Bedford
42506,1730 ANDREWS AVENUE,2017-06-02,Residential,BRONX,10453,40.850178,-73.917497,University Heights-Morris Heights
42507,562 WEST 190TH ST,2017-02-21,Residential,MANHATTAN,10040,40.854566,-73.928856,Washington Heights North
42511,1815 MORRIS AVENUE,2017-03-27,Residential,BRONX,10453,40.847457,-73.908786,Mount Hope
42520,1723 EAST 172ND STRE ET,2017-04-03,Commercial,BRONX,10472,40.832448,-73.870162,West Farms-Bronx River
42521,119-23 180TH STREET,2017-05-30,Residential,QUEENS,11434,40.686959,-73.764036,St. Albans
42530,900 OGDEN AVE,2017-05-26,Residential,BRONX,10452,40.830601,-73.930682,Highbridge
42540,3346-3348 HULL AVENU E,2017-01-12,Residential,BRONX,10467,40.877797,-73.873816,Norwood
42550,218 20TH ST. 3RD FLOOR,2017-04-12,Residential,BROOKLYN,11232,40.66239,-73.993663,Sunset Park West
42561,55-40 METROPOLITAN AVENUE,2017-04-20,Residential,QUEENS,11385,40.712992,-73.907754,Ridgewood
42574,400 WEST 43RD STREET,2017-02-07,Residential,MANHATTAN,10036,40.759302,-73.992636,Clinton
42576,25-10 30TH ROAD,2017-01-19,Residential,QUEENS,11102,40.767707,-73.925,Old Astoria
42585,409 EAST 21ST STREET,2017-06-16,Residential,BROOKLYN,11226,40.64427,-73.958834,Flatbush
42594,1201 PENNSYLVANIA AVENUE,2017-03-23,Residential,BROOKLYN,11239,40.651173,-73.885082,Starrett City
42600,97-25 64TH AVENUE,2017-01-20,Residential,QUEENS,11374,40.729881,-73.859884,Rego Park
42612,1181 SACKET AVENUE,2017-02-17,Residential,BRONX,10461,40.847295,-73.84635,Van Nest-Morris Park-Westchester Square
42617,1420 AMSTERDAM AVE,2017-02-24,Residential,MANHATTAN,10027,40.815956,-73.9544,Manhattanville
42626,67-11 161ST ST,2017-03-06,Residential,QUEENS,11365,40.733421,-73.807856,Pomonok-Flushing Heights-Hillcrest
42630,21 EAST 104TH STREET,2017-02-27,Residential,MANHATTAN,10029,40.792638,-73.951231,East Harlem South
42632,123-33 83RD AVENUE,2017-06-23,Residential,QUEENS,11415,40.711332,-73.827153,Kew Gardens
42635,739 SHEFFIELD AVENUE APT. #1-F,2017-03-09,Residential,BROOKLYN,11207,40.659142,-73.892129,East New York
42641,830 ELTON AVENUE,2017-06-27,Residential,BRONX,10451,40.822618,-73.912773,Morrisania-Melrose
42644,680 JEFFERSON AVE,2017-03-01,Residential,BROOKLYN,11221,40.685516,-73.930562,Stuyvesant Heights
42650,116-04 LIBERTY AVENUE,2017-04-06,Residential,QUEENS,11419,40.685849,-73.826685,South Ozone Park
42658,312 EAST 183RD STREET,2017-01-17,Residential,BRONX,10458,40.856618,-73.897639,Fordham South
42670,750 EAST 179TH STREET,2017-03-16,Residential,BRONX,10457,40.845924,-73.888222,East Tremont
42671,61-53 56TH STREET,2017-01-10,Residential,QUEENS,11378,40.714029,-73.907526,Ridgewood
42674,899 MONTGOMERY ST,2017-03-27,Residential,BROOKLYN,11213,40.664552,-73.935194,Crown Heights South
42675,812 EAST 222ND STREET,2017-01-24,Residential,BRONX,10467,40.884556,-73.858086,Williamsbridge-Olinville
42689,35-03 12TH STREET,2017-04-24,Residential,QUEENS,11106,40.762423,-73.938102,Queensbridge-Ravenswood-Long Island City
42690,330 DUMONT AVENUE,2017-05-23,Residential,BROOKLYN,11212,40.664292,-73.907984,Brownsville
42692,25 BOERUM STREET,2017-03-22,Residential,BROOKLYN,11206,40.705359,-73.948755,East Williamsburg
42693,75-25 153RD ST,2017-04-27,Residential,QUEENS,11367,40.725735,-73.813781,Kew Gardens Hills
42699,193-16 90TH AVENUE,2017-06-15,Residential,QUEENS,11423,40.714062,-73.767212,Hollis
42718,769 ARNOW AVENUE,2017-06-23,Residential,BRONX,10467,40.867854,-73.864644,Bronxdale
42722,543 OCEAN AVENUE,2017-06-05,Residential,BROOKLYN,11226,40.649472,-73.960882,Flatbush
42729,454 EAST 160TH STREET,2017-06-05,Residential,BRONX,10451,40.82298,-73.912245,Morrisania-Melrose
42738,2185 DAVIDSON AVENUE,2017-04-10,Residential,BRONX,10453,40.857207,-73.905786,University Heights-Morris Heights
42742,5 FLEET WALK,2017-06-19,Residential,BROOKLYN,11201,40.695529,-73.98123,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
42749,175 EAST 52ND STREET,2017-03-03,Residential,BROOKLYN,11203,40.657066,-73.928988,Prospect Lefferts Gardens-Wingate
42764,591 HART STREET,2017-03-23,Residential,BROOKLYN,11221,40.697526,-73.928306,Bushwick South
42766,2825 DECATUR AVE,2017-04-24,Residential,BRONX,10458,40.866982,-73.885927,Bedford Park-Fordham North
42768,683 E 59TH ST  APT 3,2017-01-12,Residential,BROOKLYN,11234,40.637402,-73.92017,Flatlands
42772,600 EAST 21ST STREET,2017-03-02,Residential,BROOKLYN,11226,40.639255,-73.957915,Flatbush
42784,2714 AVENUE D,2017-01-04,Residential,BROOKLYN,11226,40.640776,-73.951158,Erasmus
42787,339 JAMAICA AVENUE,2017-05-04,Residential,BROOKLYN,11207,40.68199,-73.889398,Cypress Hills-City Line
42790,2300 OLINVILLE AVENUE,2017-03-24,Commercial,BRONX,10467,40.859808,-73.868536,Bronxdale
42792,89-44 162ND STREET,2017-06-27,Residential,QUEENS,11432,40.705606,-73.798498,Jamaica
42795,1669 GARFIELD STREET,2017-01-11,Residential,BRONX,10460,40.84217,-73.86766,Van Nest-Morris Park-Westchester Square
42797,1402 NELSON AVENUE,2017-01-06,Residential,BRONX,10452,40.842494,-73.921988,Highbridge
42809,340 EAST 81ST STREET,2017-05-03,Residential,MANHATTAN,10028,40.774213,-73.953064,Yorkville
42814,3556 HOLLAND AVENUE,2017-03-31,Residential,BRONX,10467,40.878313,-73.864077,Williamsbridge-Olinville
42815,195-24 JAMAICA AVENUE,2017-05-08,Residential,QUEENS,11423,40.71327,-73.765324,Hollis
