,Eviction Address,Executed Date,Residential/Commercial,BOROUGH,Eviction Postcode,Latitude,Longitude,NTAName
38962,359 EAST 34TH STREET - APT.# 2-B,2018-02-23,Residential,BROOKLYN,11203,40.64808,-73.945383,East Flatbush-Farragut
38965,2200 MADISON AVENUE,2018-03-07,Residential,MANHATTAN,10037,40.813397,-73.935327,East Harlem North
38969,1074 BERGEN AVENUE,2018-03-12,Residential,BROOKLYN,11234,40.628984,-73.91661,Georgetown-Marine Park-Bergen Beach-Mill Basin
38970,292 E. 164TH ST,2018-05-15,Residential,BRONX,10456,40.828019,-73.915992,East Concourse-Concourse Village
38978,8855 BAY PARKWAY,2018-01-25,Residential,BROOKLYN,11214,40.596831,-73.999107,Bensonhurst West
38982,85-04 114 STREET,2018-05-23,Residential,QUEENS,11418,40.701445,-73.836426,Richmond Hill
38984,190 WILSON AVENUE,2018-04-11,Residential,BROOKLYN,11237,40.699343,-73.923353,Bushwick South
39010,415 LINCOLN AVENUE,2018-03-09,Residential,BROOKLYN,11208,40.679766,-73.868296,Cypress Hills-City Line
39013,91-61 193RD STREET,2018-06-04,Residential,QUEENS,11423,40.711832,-73.766895,Hollis
39016,898 ST NICHOLAS  AVENUE,2018-02-20,Residential,MANHATTAN,10032,40.8307,-73.941435,Hamilton Heights
39027,1269 MORRIS AVENUE,2018-02-27,Residential,BRONX,10456,40.834871,-73.913165,East Concourse-Concourse Village
39040,467 ROGERS AVENUE,2018-04-18,Residential,BROOKLYN,11225,40.660948,-73.953558,Prospect Lefferts Gardens-Wingate
39062,560 WEST 170TH ST,2018-01-09,Residential,MANHATTAN,10032,40.841916,-73.938075,Washington Heights South
39065,36 WEST 21ST STREET,2018-04-26,Commercial,MANHATTAN,10010,40.740797,-73.991801,Hudson Yards-Chelsea-Flatiron-Union Square
39070,1771 FULTON AVENUE,2018-05-18,Residential,BRONX,10457,40.842924,-73.897017,Claremont-Bathgate
39074,3956 VICTORY BLVD.,2018-06-26,Residential,STATEN ISLAND,10314,40.594061,-74.186644,New Springville-Bloomfield-Travis
39078,536 EAST 37TH STREET,2018-04-24,Residential,BROOKLYN,11203,40.644109,-73.942086,East Flatbush-Farragut
39082,985 ROGERS AVENUE,2018-04-25,Residential,BROOKLYN,11226,40.646063,-73.951965,Erasmus
39089,107-36 MERRICK BLVD,2018-03-05,Residential,QUEENS,11433,40.699263,-73.787918,South Jamaica
39095,214 GORDON STREET APT. 1,2018-02-22,Residential,STATEN ISLAND,10304,40.621878,-74.083111,Stapleton-Rosebank
39101,760 ELDERT LANE,2018-02-13,Residential,BROOKLYN,11208,40.671675,-73.863381,East New York
39102,1436 CLAY AVENUE,2018-05-03,Residential,BRONX,10456,40.837713,-73.907484,East Concourse-Concourse Village
39103,367 EAST 163RD ST,2018-03-12,Residential,BRONX,10451,40.826372,-73.914802,East Concourse-Concourse Village
39113,64 DOSCHER STREET,2018-05-16,Residential,BROOKLYN,11206,40.675857,-73.872821,East New York
39117,470 MONTGOMERY STREET,2018-04-09,Residential,BROOKLYN,11225,40.665303,-73.94928,Crown Heights South
39118,706 TAYLOR AVENUE,2018-04-06,Residential,BRONX,10473,40.819662,-73.862553,Soundview-Castle Hill-Clason Point-Harding Park
39120,1603 CHESTER STREET,2018-04-26,Residential,BRONX,10469,40.879293,-73.846414,Eastchester-Edenwald-Baychester
39128,2487 DAVIDSON AVENUE,2018-05-14,Residential,BRONX,10468,40.863722,-73.901544,Kingsbridge Heights
39133,305 JEROME STREET,2018-04-16,Residential,BROOKLYN,11207,40.67425,-73.886974,East New York
39135,2474 VALENTINE AVE,2018-01-03,Residential,BRONX,10458,40.861516,-73.896193,Bedford Park-Fordham North
39153,175 HAWTHORNE STREET,2018-02-15,Residential,BROOKLYN,11225,40.657581,-73.954609,Prospect Lefferts Gardens-Wingate
39161,572 MANHATTAN AVENUE,2018-04-16,Residential,BROOKLYN,11222,40.722625,-73.950109,Greenpoint
39164,7416 62ND STREET,2018-03-23,Residential,QUEENS,11385,40.699802,-73.893206,Glendale
39165,3705 AVENUE I,2018-05-23,Residential,BROOKLYN,11210,40.629753,-73.940372,Flatlands
39166,210 WEST 140TH STREET,2018-04-10,Residential,MANHATTAN,10030,40.818755,-73.942085,Central Harlem North-Polo Grounds
39175,43-18 55TH STREET,2018-05-10,Residential,QUEENS,11377,40.744221,-73.909746,Woodside
39178,1328 COLLEGE AVENUE,2018-03-19,Residential,BRONX,10456,40.836184,-73.911356,East Concourse-Concourse Village
39183,2785 UNIVERSITY AVE,2018-02-26,Residential,BRONX,10468,40.871065,-73.899374,Van Cortlandt Village
39188,135-07 FRANCIS LEWIS BLVD,2018-02-22,Residential,QUEENS,11413,40.673824,-73.740729,Laurelton
39198,795 LOGAN STREET,2018-01-10,Residential,BROOKLYN,11208,40.666789,-73.873026,East New York
39200,790 GRAND CONCOURSE,2018-01-19,Residential,BRONX,10451,40.824624,-73.92392,East Concourse-Concourse Village
39209,927-929 COURTLANDT AVE,2018-06-14,Residential,BRONX,10451,40.825526,-73.914261,East Concourse-Concourse Village
39222,590 WEST END AVENUE,2018-06-27,Residential,MANHATTAN,10024,40.790607,-73.976588,Upper West Side
39224,830 ELTON AVENUE,2018-05-02,Residential,BRONX,10451,40.822618,-73.912773,Morrisania-Melrose
39241,2039 CRUGER AVE,2018-01-17,Residential,BRONX,10462,40.851544,-73.866796,Pelham Parkway
39244,282 BROOK AVE,2018-02-27,Residential,BRONX,10454,40.808588,-73.91861,Mott Haven-Port Morris
39245,390 OCEAN PARKWAY,2018-05-10,Residential,BROOKLYN,11218,40.639482,-73.97338,Kensington-Ocean Parkway
39246,222 EAST 8TH STREET,2018-06-25,Residential,BROOKLYN,11218,40.644768,-73.971882,Kensington-Ocean Parkway
39250,690 METROPOLITAN AVE,2018-03-30,Residential,BROOKLYN,11211,40.714388,-73.945816,East Williamsburg
39252,581 ACADEMY STREET,2018-03-15,Residential,MANHATTAN,10034,40.863813,-73.923377,Marble Hill-Inwood
39260,135-06 LIBERTY AVENU E,2018-02-09,Residential,QUEENS,11419,40.691666,-73.811691,South Ozone Park
39280,96 SAINT MARKS PLACE,2018-04-30,Residential,MANHATTAN,10009,40.727413,-73.984883,East Village
39281,1150 TIFFANY STREET,2018-06-01,Residential,BRONX,10459,40.826978,-73.894971,Morrisania-Melrose
39289,718 EAST 214TH ST,2018-06-07,Residential,BRONX,10467,40.879609,-73.864241,Williamsbridge-Olinville
39296,330 EVERGREEN AVENUE,2018-01-11,Residential,BROOKLYN,11221,40.695026,-73.925316,Bushwick South
39300,524 MORRIS AVENUE,2018-04-19,Residential,BRONX,10451,40.816922,-73.922972,Melrose South-Mott Haven North
39301,150 WEST 56 STREET,2018-06-20,Residential,MANHATTAN,10019,40.764505,-73.979734,Midtown-Midtown South
39313,1001 UNIVERSITY AVE,2018-06-19,Residential,BRONX,10452,40.832649,-73.931424,Highbridge
39316,1841 MOHEGAN AVENUE,2018-04-11,Residential,BRONX,10460,40.840646,-73.888242,East Tremont
39317,1230 UNION AVENUE,2018-02-01,Residential,BRONX,10459,40.829488,-73.899043,Morrisania-Melrose
39318,40-01 12TH STREET,2018-02-21,Residential,QUEENS,11101,40.756011,-73.942855,Queensbridge-Ravenswood-Long Island City
39321,1910 LACOMBE AVENUE,2018-04-24,Residential,BRONX,10473,40.815594,-73.85724,Soundview-Castle Hill-Clason Point-Harding Park
39325,258 LINWOOD STREET,2018-05-29,Residential,BROOKLYN,11208,40.679583,-73.883634,East New York
39339,51-49 ALMEDA AVENUE,2018-03-19,Residential,QUEENS,11692,40.597793,-73.783098,Hammels-Arverne-Edgemere
39344,6516 18TH AVENUE,2018-02-14,Residential,BROOKLYN,11204,40.618976,-73.99035,Bensonhurst West
39363,54-30 BEACH CHANNEL DRIVE,2018-03-19,Residential,QUEENS,11692,40.594993,-73.78584,Hammels-Arverne-Edgemere
39367,539 WEST 156TH STREE T,2018-01-12,Residential,MANHATTAN,10032,40.832845,-73.943909,Washington Heights South
39371,1121 MORRISON AVENUE,2018-06-27,Residential,BRONX,10472,40.827243,-73.874057,Soundview-Bruckner
39377,51-25 VAN KLEECK STREET,2018-04-11,Residential,QUEENS,11373,40.736428,-73.882257,Elmhurst-Maspeth
39379,133-45 ROOSEVELT AVENUE,2018-05-10,Commercial,QUEENS,11354,40.758703,-73.832668,Flushing
39401,550 WEST 153 STREET,2018-04-06,Residential,MANHATTAN,10031,40.83085,-73.94532,Hamilton Heights
39437,109-32 157TH ST,2018-05-11,Residential,QUEENS,11433,40.692571,-73.79391,South Jamaica
39446,324 EAST 61ST ST,2018-02-06,Residential,MANHATTAN,10065,40.761336,-73.962213,Lenox Hill-Roosevelt Island
39456,383 HUNTINGTON AVE 2ND FLOOR,2018-02-13,Residential,BRONX,10465,40.818247,-73.823013,Schuylerville-Throgs Neck-Edgewater Park
39458,712 EAST 216 STREET,2018-05-02,Residential,BRONX,10467,40.881211,-73.863257,Williamsbridge-Olinville
39466,632 EAST 186TH STREE T,2018-01-23,Residential,BRONX,10458,40.854132,-73.88695,Belmont
39468,1409 METROPOLITAN AVENUE,2018-05-15,Residential,BRONX,10462,40.835797,-73.861074,Parkchester
39469,393 WEST END AVENUE,2018-05-15,Residential,MANHATTAN,10024,40.784133,-73.981335,Upper West Side
39477,730 OAKLAND PLACE,2018-01-11,Residential,BRONX,10457,40.846783,-73.888268,East Tremont
39480,135 W 238TH STREET,2018-01-23,Residential,BRONX,10463,40.88353,-73.897677,Van Cortlandt Village
39484,106 WEST 137TH ST,2018-05-03,Residential,MANHATTAN,10030,40.815642,-73.940499,Central Harlem North-Polo Grounds
39496,316 EAST 49TH STREET,2018-04-12,Residential,MANHATTAN,10017,40.753976,-73.96836,Turtle Bay-East Midtown
39498,34-24 44TH STREET,2018-06-18,Residential,QUEENS,11101,40.754539,-73.918204,Astoria
39499,1150 GRAND CONCOURSE,2018-03-14,Residential,BRONX,10456,40.833297,-73.918837,East Concourse-Concourse Village
39506,256 HIMROD STREET,2018-02-01,Residential,BROOKLYN,11237,40.700399,-73.919543,Bushwick North
39528,37-33 COLLEGE POINT BLVD,2018-01-23,Residential,QUEENS,11354,40.760041,-73.834845,Flushing
39529,150-42 75TH AVENUE,2018-06-11,Residential,QUEENS,11367,40.725373,-73.815773,Kew Gardens Hills
39534,363 WESTERVELT AVE.,2018-01-30,Residential,STATEN ISLAND,10301,40.639179,-74.081763,West New Brighton-New Brighton-St. George
39536,99 HALL STREET,2018-03-21,Residential,BROOKLYN,11205,40.694713,-73.966153,Clinton Hill
39543,147 WEST 35TH STREET,2018-06-25,Commercial,MANHATTAN,10001,40.751123,-73.988844,Midtown-Midtown South
39547,251 WEST 92ND STREET,2018-02-13,Residential,MANHATTAN,10025,40.792316,-73.974153,Upper West Side
39549,549 CLEVELAND STREET,2018-06-26,Residential,BROOKLYN,11208,40.670838,-73.883487,East New York
39551,1032 EAST 59TH ST,2018-02-23,Residential,BROOKLYN,11234,40.627841,-73.919166,Flatlands
39554,1138 226TH DRIVE,2018-04-03,Residential,BRONX,10466,40.884391,-73.847487,Eastchester-Edenwald-Baychester
39559,437 MANHATTAN AVENUE,2018-05-31,Residential,MANHATTAN,10026,40.806567,-73.955714,Central Harlem South
39566,1600 BROADWAY    UNIT 6A,2018-01-09,Residential,MANHATTAN,10019,40.76035,-73.984713,Midtown-Midtown South
39582,37 W 47TH STREET ROOM 700,2018-03-20,Commercial,MANHATTAN,10036,40.75722,-73.979877,Midtown-Midtown South
39583,17-10 NEW HAVEN AVENUE,2018-03-01,Residential,QUEENS,11691,40.599716,-73.750027,Far Rockaway-Bayswater
39586,3004 LEWMAY ROAD,2018-03-19,Residential,QUEENS,11691,40.5941,-73.762863,Far Rockaway-Bayswater
39600,2500 WEBB AVENUE,2018-05-21,Residential,BRONX,10468,40.866167,-73.904187,Kingsbridge Heights
39607,104-05 177TH STREET,2018-02-23,Residential,QUEENS,11433,40.704077,-73.781623,South Jamaica
39630,2724 UNIVERSITY AVEN UE,2018-02-08,Residential,BRONX,10468,40.869517,-73.900082,Van Cortlandt Village
39633,447 EAST 116TH STREET,2018-05-31,Residential,MANHATTAN,10029,40.795358,-73.933853,East Harlem North
39636,242-01 137TH AVENUE,2018-06-11,Residential,QUEENS,11422,40.669009,-73.734324,Rosedale
39640,22 DEWEY PLACE,2018-01-24,Residential,BROOKLYN,11233,40.677252,-73.918266,Ocean Hill
39646,987 PUTNAM AVENUE - APT 2-A,2018-06-01,Residential,BROOKLYN,11233,40.687297,-73.921686,Stuyvesant Heights
39652,47-24 JUNCTION BOULEVARD,2018-04-10,Residential,QUEENS,11368,40.743101,-73.8675,Elmhurst
39657,1308 EAST 83RD ST,2018-05-02,Residential,BROOKLYN,11236,40.630038,-73.903416,Canarsie
39662,2202 LINDEN BLVD,2018-06-27,Residential,BROOKLYN,11207,40.662338,-73.881876,East New York
39663,7 SHERLOCK PLACE,2018-03-19,Residential,BROOKLYN,11233,40.677032,-73.907043,Ocean Hill
39675,179 MILFORD STREET,2018-04-12,Residential,BROOKLYN,11207,40.675209,-73.877242,East New York
39677,40 MORNINGSIDE AVENU E,2018-03-29,Residential,MANHATTAN,10026,40.807006,-73.957188,Central Harlem South
39684,2 ST. NICHOLAS PLACE,2018-05-07,Residential,MANHATTAN,10031,40.826672,-73.942819,Hamilton Heights
39690,2180 TIEBOUT AVENUE,2018-03-26,Residential,BRONX,10457,40.854524,-73.898391,Fordham South
39696,242 WEST 63RD STREET,2018-03-29,Residential,MANHATTAN,10023,40.773868,-73.988078,Lincoln Square
39709,853 WALTON AVENUE,2018-01-10,Residential,BRONX,10451,40.826502,-73.924518,West Concourse
39712,945 EAST 174TH ST,2018-02-23,Residential,BRONX,10460,40.836892,-73.886289,Crotona Park East
39720,3233 CRUGER AVENUE,2018-01-22,Residential,BRONX,10467,40.872063,-73.866154,Williamsbridge-Olinville
39732,1135 DEAN STREET,2018-02-14,Residential,BROOKLYN,11216,40.676994,-73.951921,Crown Heights North
39734,2780 GRAND CONCOURSE,2018-04-26,Residential,BRONX,10458,40.868827,-73.892266,Bedford Park-Fordham North
39754,1754 RICHMOND RD.,2018-05-25,Residential,STATEN ISLAND,10306,40.587444,-74.103504,Old Town-Dongan Hills-South Beach
39756,138-49 BARCLAY AVE,2018-01-18,Residential,QUEENS,11355,40.758264,-73.827136,Flushing
39763,449 W 44TH STREET,2018-02-13,Residential,MANHATTAN,10036,40.760326,-73.99308,Clinton
39792,163-43 PHROANE AVENUE,2018-04-30,Residential,QUEENS,11433,40.690359,-73.78632,South Jamaica
39799,48-16 BROWVALE LANE,2018-05-23,Residential,QUEENS,11362,40.769115,-73.732737,Douglas Manor-Douglaston-Little Neck
39805,4050 WILDER AVENUE,2018-01-10,Residential,BRONX,10466,40.891939,-73.841393,Woodlawn-Wakefield
39808,157 SMITH STREET,2018-03-01,Commercial,BROOKLYN,11201,40.686426,-73.990658,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
39811,2333 DAVIDSON AVENUE,2018-03-29,Residential,BRONX,10468,40.85984,-73.904181,Kingsbridge Heights
39818,6513 20TH AVENUE,2018-01-23,Commercial,BROOKLYN,11204,40.616373,-73.985999,Bensonhurst West
39823,140-54 160 STREET,2018-06-22,Residential,QUEENS,11434,40.669577,-73.775424,Springfield Gardens North
39834,3435 OLINVILLE AVENUE,2018-02-21,Residential,BRONX,10467,40.876438,-73.868109,Williamsbridge-Olinville
39839,375 EAST 199TH ST,2018-02-20,Residential,BRONX,10458,40.867678,-73.885149,Bedford Park-Fordham North
39842,341 EAST 70TH STREET,2018-03-26,Residential,MANHATTAN,10021,40.76673,-73.957495,Lenox Hill-Roosevelt Island
39843,114-59 DUNKIRK STREET,2018-02-05,Residential,QUEENS,11412,40.695385,-73.767987,St. Albans
39846,75-04 JAMAICA AVENUE,2018-01-29,Residential,QUEENS,11421,40.69144,-73.866348,Woodhaven
39848,312 WEBSTER AVE,2018-04-30,Residential,BROOKLYN,11230,40.633229,-73.969974,Flatbush
39852,57-15 SHORE FRONT,2018-02-26,Residential,QUEENS,11692,40.592112,-73.787819,Hammels-Arverne-Edgemere
39861,2401 NEWKIRK AVENUE,2018-01-03,Residential,BROOKLYN,11226,40.639649,-73.954034,Erasmus
39869,54-30 BEACH CHANNEL DRIVE,2018-06-22,Residential,QUEENS,11692,40.594993,-73.78584,Hammels-Arverne-Edgemere
39875,667 WEST 177TH ST,2018-01-11,Residential,MANHATTAN,10033,40.847476,-73.937383,Washington Heights South
39877,1157 INTERVALE AVE,2018-01-25,Residential,BRONX,10459,40.827605,-73.895819,Longwood
39885,888-914 EAST 96 ST,2018-02-20,Residential,BROOKLYN,11236,40.648017,-73.906903,Canarsie
39888,37-11 74TH STREET,2018-01-08,Commercial,QUEENS,11372,40.748457,-73.891735,Jackson Heights
39892,20-30 ELK DRIVE,2018-02-21,Residential,QUEENS,11691,40.598311,-73.755221,Far Rockaway-Bayswater
39893,242-01 NORTH CONDUIT AVE,2018-06-01,Residential,QUEENS,11422,40.666584,-73.735055,Rosedale
39894,84-20 AUSTIN STREET,2018-02-22,Residential,QUEENS,11415,40.707669,-73.82783,Kew Gardens
39904,1124 STRATFORD AVE,2018-06-20,Residential,BRONX,10472,40.827527,-73.875097,Soundview-Bruckner
39912,1194 BROOK AVENUE,2018-05-11,Residential,BRONX,10456,40.83133,-73.909162,Claremont-Bathgate
39919,187-04 LINDEN BLVD,2018-02-02,Residential,QUEENS,11412,40.692017,-73.765111,St. Albans
39920,922 EAST 169TH ST,2018-04-17,Residential,BRONX,10459,40.82748,-73.894125,Morrisania-Melrose
39922,525 NOSTRAND AVENUE,2018-02-01,Commercial,BROOKLYN,11216,40.679378,-73.949597,Crown Heights North
39926,408 BRADFORD STREET,2018-03-05,Residential,BROOKLYN,11207,40.669028,-73.891262,East New York (Pennsylvania Ave)
39929,6410 BEACH FRONT ROA D,2018-02-02,Residential,QUEENS,11692,40.588197,-73.793228,Hammels-Arverne-Edgemere
39935,89-38 116TH STREET,2018-01-29,Residential,QUEENS,11418,40.696358,-73.831995,Richmond Hill
39939,2250 HAVILAND AVE,2018-06-11,Residential,BRONX,10462,40.830699,-73.84907,Westchester-Unionport
39943,992 RUTLAND ROAD,2018-01-24,Residential,BROOKLYN,11212,40.662491,-73.92665,Rugby-Remsen Village
39949,423 RIDGEWOOD AVENUE,2018-01-24,Residential,BROOKLYN,11208,40.685303,-73.8732,Cypress Hills-City Line
39956,24-25 27TH STREET,2018-02-06,Residential,QUEENS,11102,40.773363,-73.918477,Steinway
39961,112-37 204TH STREET,2018-02-26,Residential,QUEENS,11412,40.703089,-73.752063,St. Albans
39967,143-07 SANFORD AVE.,2018-06-13,Commercial,QUEENS,11355,40.758332,-73.822689,Flushing
39994,40 RICHMAN PLAZA,2018-01-16,Residential,BRONX,10453,40.852084,-73.922436,University Heights-Morris Heights
39996,104-60 QUEENS BLVD,2018-03-05,Residential,QUEENS,11375,40.723485,-73.84849,Forest Hills
39999,66-01 BURNS STREET,2018-03-12,Residential,QUEENS,11374,40.723789,-73.858205,Forest Hills
40000,217-11 HEMPSTEAD AVENUE,2018-05-21,Residential,QUEENS,11429,40.71479,-73.740837,Queens Village
40004,2039 BLACKROCK AVE,2018-03-01,Residential,BRONX,10472,40.828409,-73.8552,Westchester-Unionport
40015,115-51 142ND STREET,2018-06-04,Residential,QUEENS,11436,40.681447,-73.800409,Baisley Park
40026,521 GRAND ST - APT 2,2018-01-24,Residential,MANHATTAN,10002,40.714581,-73.982083,Lower East Side
40030,45 HAMILTON TERRACE   ROOM 9A,2018-06-05,Residential,MANHATTAN,10031,40.822833,-73.946457,Hamilton Heights
40031,1025 BOYNTON AVENUE,2018-01-23,Residential,BRONX,10472,40.824595,-73.877299,Soundview-Bruckner
40036,250 EAST 73RD STREET,2018-04-09,Commercial,MANHATTAN,10021,40.769945,-73.958977,Lenox Hill-Roosevelt Island
40037,1751 VAN BUREN ST,2018-05-31,Residential,BRONX,10460,40.841849,-73.870831,Van Nest-Morris Park-Westchester Square
40041,2039 BLACKROCK AVE,2018-03-01,Residential,BRONX,10472,40.828409,-73.8552,Westchester-Unionport
40049,4769 WHITE PLAINS RD,2018-01-11,Residential,BRONX,10470,40.90524,-73.849534,Woodlawn-Wakefield
40079,106-108 WEST 109TH ST,2018-03-02,Residential,MANHATTAN,10025,40.801398,-73.96201,Morningside Heights
40088,44 EAST 1ST STREET,2018-05-07,Commercial,MANHATTAN,10003,40.723911,-73.989945,East Village
40095,12-14 30TH DRIVE A/K/A 1214 30TH DRIVE,2018-01-03,Residential,QUEENS,11105,40.7696,-73.932507,Old Astoria
40097,825 GERARD AVENUE,2018-06-13,Residential,BRONX,10451,40.825866,-73.925913,West Concourse
40099,2254 CEDAR AVENUE,2018-01-30,Residential,BRONX,10468,40.861411,-73.912223,University Heights-Morris Heights
40108,1380 FLATBUSH AVENUE,2018-04-20,Residential,BROOKLYN,11210,40.636651,-73.951719,Flatbush
40110,63 MALCOLM X BLVD,2018-04-11,Residential,BROOKLYN,11221,40.691898,-73.930833,Stuyvesant Heights
40116,34 HILLSIDE AVENUE,2018-06-29,Residential,MANHATTAN,10040,40.858448,-73.929279,Washington Heights North
40118,1625 ROCKAWAY PARKWAY,2018-03-05,Residential,BROOKLYN,11236,40.641631,-73.898398,Canarsie
40127,169 LOTT AVENUE,2018-03-05,Residential,BROOKLYN,11212,40.658036,-73.907181,Brownsville
40135,564 PENNSYLVANIA  AVENUE,2018-05-21,Residential,BROOKLYN,11207,40.66356,-73.893747,East New York (Pennsylvania Ave)
40136,216-08 JAMAICA AVENUE,2018-05-21,Residential,QUEENS,11428,40.717563,-73.738683,Queens Village
40139,4054 CARPENTER AVENUE,2018-06-01,Residential,BRONX,10466,40.891002,-73.862069,Williamsbridge-Olinville
40147,1281 JEFFERSON AVE,2018-04-23,Residential,BROOKLYN,11221,40.692305,-73.91229,Bushwick South
40152,108-07 SEAVIEW AVENUE,2018-02-22,Residential,BROOKLYN,11236,40.639111,-73.881506,Canarsie
40156,1011 45TH STREET,2018-03-28,Residential,BROOKLYN,11219,40.641017,-73.995982,Sunset Park East
40157,36-46 SOUTH 4TH ST,2018-03-26,Residential,BROOKLYN,11249,40.713095,-73.966695,North Side-South Side
40164,2876 BAILEY AVENUE,2018-04-12,Residential,BRONX,10463,40.875408,-73.904347,Van Cortlandt Village
40165,1360 HICKS STREET,2018-03-13,Residential,BRONX,10469,40.877995,-73.850691,Eastchester-Edenwald-Baychester
40166,4064 WHITE PLAINS RO AD,2018-02-15,Commercial,BRONX,10466,40.890173,-73.859152,Williamsbridge-Olinville
40169,571 EAST 170TH STREET,2018-05-03,Residential,BRONX,10456,40.834606,-73.901757,Morrisania-Melrose
40176,825 GERARD AVENUE,2018-05-22,Residential,BRONX,10451,40.825866,-73.925913,West Concourse
40178,30-22 32ND STREET,2018-03-07,Residential,QUEENS,11103,40.765742,-73.921233,Astoria
40189,2854 WELLMAN AVENUE,2018-03-13,Residential,BRONX,10461,40.841373,-73.835146,Schuylerville-Throgs Neck-Edgewater Park
40194,945 TELLER AVENUE,2018-06-26,Residential,BRONX,10451,40.82635,-73.915434,East Concourse-Concourse Village
